,Book Title,Section Title,Word Count,Section Path
3279,from the earth to the moon,from-the-earth-to-the-moon-chapter-13,1388,all_chapterized_books/83-chapters/13.txt
3280,from the earth to the moon,from-the-earth-to-the-moon-chapter-14,1449,all_chapterized_books/83-chapters/14.txt
3281,from the earth to the moon,from-the-earth-to-the-moon-chapter-15,1412,all_chapterized_books/83-chapters/15.txt
3282,from the earth to the moon,from-the-earth-to-the-moon-chapter-16,1336,all_chapterized_books/83-chapters/16.txt
3283,from the earth to the moon,from-the-earth-to-the-moon-chapter-17,210,all_chapterized_books/83-chapters/17.txt
3284,from the earth to the moon,from-the-earth-to-the-moon-chapter-18,1692,all_chapterized_books/83-chapters/18.txt
3285,from the earth to the moon,from-the-earth-to-the-moon-chapter-19,2237,all_chapterized_books/83-chapters/19.txt
3286,from the earth to the moon,from-the-earth-to-the-moon-chapter-20,2530,all_chapterized_books/83-chapters/20.txt
3287,from the earth to the moon,from-the-earth-to-the-moon-chapter-21,2329,all_chapterized_books/83-chapters/21.txt
3288,from the earth to the moon,from-the-earth-to-the-moon-chapter-22,1324,all_chapterized_books/83-chapters/22.txt
3289,from the earth to the moon,from-the-earth-to-the-moon-chapter-23,974,all_chapterized_books/83-chapters/23.txt
3290,from the earth to the moon,from-the-earth-to-the-moon-chapter-24,908,all_chapterized_books/83-chapters/24.txt
3291,from the earth to the moon,from-the-earth-to-the-moon-chapter-25,1536,all_chapterized_books/83-chapters/25.txt
3292,from the earth to the moon,from-the-earth-to-the-moon-chapter-26,1296,all_chapterized_books/83-chapters/26.txt
3293,from the earth to the moon,from-the-earth-to-the-moon-chapter-27,709,all_chapterized_books/83-chapters/27.txt
3294,from the earth to the moon,from-the-earth-to-the-moon-chapter-28,2213,all_chapterized_books/83-chapters/28.txt
3295,the power and the glory,the-power-and-the-glory-chapter-1,2350,all_chapterized_books/10068-chapters/1.txt
3296,the power and the glory,the-power-and-the-glory-chapter-2,3322,all_chapterized_books/10068-chapters/2.txt
3297,the power and the glory,the-power-and-the-glory-chapter-3,2772,all_chapterized_books/10068-chapters/3.txt
3298,the power and the glory,the-power-and-the-glory-chapter-4,4091,all_chapterized_books/10068-chapters/4.txt
3299,notes from underground,notes-from-underground-part-1-chapter-1,1155,all_chapterized_books/600-chapters/01.txt
3300,notes from underground,notes-from-underground-part-1-chapter-2,1255,all_chapterized_books/600-chapters/02.txt
3301,notes from underground,notes-from-underground-part-1-chapter-3,1607,all_chapterized_books/600-chapters/03.txt
3302,notes from underground,notes-from-underground-part-1-chapter-4,633,all_chapterized_books/600-chapters/04.txt
3303,notes from underground,notes-from-underground-part-1-chapter-5,1020,all_chapterized_books/600-chapters/05.txt
3304,notes from underground,notes-from-underground-part-1-chapter-6,495,all_chapterized_books/600-chapters/06.txt
3305,notes from underground,notes-from-underground-part-1-chapter-7,2092,all_chapterized_books/600-chapters/07.txt
3306,notes from underground,notes-from-underground-part-1-chapter-8,1983,all_chapterized_books/600-chapters/08.txt
3307,notes from underground,notes-from-underground-part-1-chapter-9,1183,all_chapterized_books/600-chapters/09.txt
3308,notes from underground,notes-from-underground-part-1-chapter-10,675,all_chapterized_books/600-chapters/10.txt
3309,notes from underground,notes-from-underground-part-1-chapter-11,1437,all_chapterized_books/600-chapters/11.txt
3310,notes from underground,notes-from-underground-part-2-chapter-1,4784,all_chapterized_books/600-chapters/12.txt
3311,notes from underground,notes-from-underground-part-2-chapter-2,1722,all_chapterized_books/600-chapters/13.txt
3312,notes from underground,notes-from-underground-part-2-chapter-3,3526,all_chapterized_books/600-chapters/14.txt
3313,notes from underground,notes-from-underground-part-2-chapter-4,3506,all_chapterized_books/600-chapters/15.txt
3314,notes from underground,notes-from-underground-part-2-chapter-5,1793,all_chapterized_books/600-chapters/16.txt
3315,notes from underground,notes-from-underground-part-2-chapter-6,3776,all_chapterized_books/600-chapters/17.txt
3316,notes from underground,notes-from-underground-part-2-chapter-7,3043,all_chapterized_books/600-chapters/18.txt
3317,notes from underground,notes-from-underground-part-2-chapter-8,3916,all_chapterized_books/600-chapters/19.txt
3318,notes from underground,notes-from-underground-part-2-chapter-9,2717,all_chapterized_books/600-chapters/20.txt
3319,notes from underground,notes-from-underground-part-2-chapter-10,1951,all_chapterized_books/600-chapters/21.txt
3320,on liberty,on-liberty-chapter-1,5617,all_chapterized_books/34901-chapters/09.txt
3321,on liberty,on-liberty-chapter-2,16734,all_chapterized_books/34901-chapters/10.txt
3322,on liberty,on-liberty-chapter-3,8164,all_chapterized_books/34901-chapters/11.txt
3323,on liberty,on-liberty-chapter-4,8039,all_chapterized_books/34901-chapters/12.txt
3324,on liberty,on-liberty-chapter-5,9372,all_chapterized_books/34901-chapters/13.txt
3325,the marrow of tradition,the-marrow-of-tradition-chapter-1,3106,all_chapterized_books/11228-chapters/02.txt
3326,the marrow of tradition,the-marrow-of-tradition-chapter-2,4430,all_chapterized_books/11228-chapters/03.txt
3327,the marrow of tradition,the-marrow-of-tradition-chapter-3,3349,all_chapterized_books/11228-chapters/04.txt
3328,the marrow of tradition,the-marrow-of-tradition-chapter-4,2329,all_chapterized_books/11228-chapters/05.txt
3329,the marrow of tradition,the-marrow-of-tradition-chapter-5,4404,all_chapterized_books/11228-chapters/06.txt
3330,the marrow of tradition,the-marrow-of-tradition-chapter-6,1187,all_chapterized_books/11228-chapters/07.txt
3331,the marrow of tradition,the-marrow-of-tradition-chapter-7,3128,all_chapterized_books/11228-chapters/08.txt
3332,the marrow of tradition,the-marrow-of-tradition-chapter-8,1310,all_chapterized_books/11228-chapters/09.txt
3333,the marrow of tradition,the-marrow-of-tradition-chapter-9,2423,all_chapterized_books/11228-chapters/10.txt
3334,the marrow of tradition,the-marrow-of-tradition-chapter-10,2973,all_chapterized_books/11228-chapters/11.txt
3335,the marrow of tradition,the-marrow-of-tradition-chapter-11,1399,all_chapterized_books/11228-chapters/12.txt
3336,the marrow of tradition,the-marrow-of-tradition-chapter-12,1901,all_chapterized_books/11228-chapters/13.txt
3337,the marrow of tradition,the-marrow-of-tradition-chapter-13,2025,all_chapterized_books/11228-chapters/14.txt
3338,the marrow of tradition,the-marrow-of-tradition-chapter-14,2411,all_chapterized_books/11228-chapters/15.txt
3339,the marrow of tradition,the-marrow-of-tradition-chapter-15,2001,all_chapterized_books/11228-chapters/16.txt
3340,the marrow of tradition,the-marrow-of-tradition-chapter-16,3791,all_chapterized_books/11228-chapters/17.txt
3341,the marrow of tradition,the-marrow-of-tradition-chapter-17,3414,all_chapterized_books/11228-chapters/18.txt
3342,the marrow of tradition,the-marrow-of-tradition-chapter-18,1261,all_chapterized_books/11228-chapters/19.txt
3343,the marrow of tradition,the-marrow-of-tradition-chapter-19,913,all_chapterized_books/11228-chapters/20.txt
3344,the marrow of tradition,the-marrow-of-tradition-chapter-20,1429,all_chapterized_books/11228-chapters/21.txt
3345,the marrow of tradition,the-marrow-of-tradition-chapter-21,1666,all_chapterized_books/11228-chapters/22.txt
3346,the marrow of tradition,the-marrow-of-tradition-chapter-22,2459,all_chapterized_books/11228-chapters/23.txt
3347,the marrow of tradition,the-marrow-of-tradition-chapter-23,1617,all_chapterized_books/11228-chapters/24.txt
3348,the marrow of tradition,the-marrow-of-tradition-chapter-24,2334,all_chapterized_books/11228-chapters/25.txt
3349,the marrow of tradition,the-marrow-of-tradition-chapter-25,1685,all_chapterized_books/11228-chapters/26.txt
3350,the marrow of tradition,the-marrow-of-tradition-chapter-26,1631,all_chapterized_books/11228-chapters/27.txt
3351,the marrow of tradition,the-marrow-of-tradition-chapter-27,3903,all_chapterized_books/11228-chapters/28.txt
3352,the marrow of tradition,the-marrow-of-tradition-chapter-28,3180,all_chapterized_books/11228-chapters/29.txt
3353,the marrow of tradition,the-marrow-of-tradition-chapter-29,1622,all_chapterized_books/11228-chapters/30.txt
3354,the marrow of tradition,the-marrow-of-tradition-chapter-30,3979,all_chapterized_books/11228-chapters/31.txt
3355,the marrow of tradition,the-marrow-of-tradition-chapter-31,1766,all_chapterized_books/11228-chapters/32.txt
3356,the marrow of tradition,the-marrow-of-tradition-chapter-32,3107,all_chapterized_books/11228-chapters/33.txt
3357,the marrow of tradition,the-marrow-of-tradition-chapter-33,2049,all_chapterized_books/11228-chapters/34.txt
3358,the marrow of tradition,the-marrow-of-tradition-chapter-34,1288,all_chapterized_books/11228-chapters/35.txt
3359,the marrow of tradition,the-marrow-of-tradition-chapter-35,3555,all_chapterized_books/11228-chapters/36.txt
3360,the marrow of tradition,the-marrow-of-tradition-chapter-36,3405,all_chapterized_books/11228-chapters/37.txt
3361,the marrow of tradition,the-marrow-of-tradition-chapter-37,1978,all_chapterized_books/11228-chapters/38.txt
3362,the return of the native,the-return-of-the-native-book-1-chapter-1,1495,all_chapterized_books/122-chapters/1.txt
3363,the return of the native,the-return-of-the-native-book-1-chapter-2,2178,all_chapterized_books/122-chapters/2.txt
3364,the return of the native,the-return-of-the-native-book-1-chapter-3,7653,all_chapterized_books/122-chapters/3.txt
3365,the return of the native,the-return-of-the-native-book-1-chapter-4,1762,all_chapterized_books/122-chapters/4.txt
3366,the return of the native,the-return-of-the-native-book-1-chapter-5,4646,all_chapterized_books/122-chapters/5.txt
3367,the return of the native,the-return-of-the-native-book-1-chapter-6,5040,all_chapterized_books/122-chapters/6.txt
3368,the return of the native,the-return-of-the-native-book-1-chapter-7,2411,all_chapterized_books/122-chapters/7.txt
3369,the return of the native,the-return-of-the-native-book-1-chapter-8,1846,all_chapterized_books/122-chapters/8.txt
3370,the return of the native,the-return-of-the-native-book-1-chapter-9,3661,all_chapterized_books/122-chapters/9.txt
3371,the return of the native,the-return-of-the-native-book-1-chapter-10,3214,all_chapterized_books/122-chapters/10.txt
3372,the return of the native,the-return-of-the-native-book-1-chapter-11,3036,all_chapterized_books/122-chapters/11.txt
3373,the return of the native,the-return-of-the-native-book-2-chapter-1,1767,all_chapterized_books/122-chapters/12.txt
3374,the return of the native,the-return-of-the-native-book-2-chapter-2,1636,all_chapterized_books/122-chapters/13.txt
3375,the return of the native,the-return-of-the-native-book-2-chapter-3,1625,all_chapterized_books/122-chapters/14.txt
3376,the return of the native,the-return-of-the-native-book-2-chapter-4,3470,all_chapterized_books/122-chapters/15.txt
3377,the return of the native,the-return-of-the-native-book-2-chapter-5,2383,all_chapterized_books/122-chapters/16.txt
3378,the return of the native,the-return-of-the-native-book-2-chapter-6,4040,all_chapterized_books/122-chapters/17.txt
3379,the return of the native,the-return-of-the-native-book-2-chapter-7,3124,all_chapterized_books/122-chapters/18.txt
3380,the return of the native,the-return-of-the-native-book-2-chapter-8,3507,all_chapterized_books/122-chapters/19.txt
3381,the return of the native,the-return-of-the-native-book-3-chapter-1,1792,all_chapterized_books/122-chapters/20.txt
3382,the return of the native,the-return-of-the-native-book-3-chapter-2,3134,all_chapterized_books/122-chapters/21.txt
3383,the return of the native,the-return-of-the-native-book-3-chapter-3,4944,all_chapterized_books/122-chapters/22.txt
3384,the return of the native,the-return-of-the-native-book-3-chapter-4,2766,all_chapterized_books/122-chapters/23.txt
3385,the return of the native,the-return-of-the-native-book-3-chapter-5,2515,all_chapterized_books/122-chapters/24.txt
3386,the return of the native,the-return-of-the-native-book-3-chapter-6,2585,all_chapterized_books/122-chapters/25.txt
3387,the return of the native,the-return-of-the-native-book-3-chapter-7,4971,all_chapterized_books/122-chapters/26.txt
3388,the return of the native,the-return-of-the-native-book-3-chapter-8,2577,all_chapterized_books/122-chapters/27.txt
3389,the return of the native,the-return-of-the-native-book-4-chapter-1,2430,all_chapterized_books/122-chapters/28.txt
3390,the return of the native,the-return-of-the-native-book-4-chapter-2,3613,all_chapterized_books/122-chapters/29.txt
3391,the return of the native,the-return-of-the-native-book-4-chapter-3,4328,all_chapterized_books/122-chapters/30.txt
3392,the return of the native,the-return-of-the-native-book-4-chapter-4,2594,all_chapterized_books/122-chapters/31.txt
3393,the return of the native,the-return-of-the-native-book-4-chapter-5,1667,all_chapterized_books/122-chapters/32.txt
3394,the return of the native,the-return-of-the-native-book-4-chapter-6,3800,all_chapterized_books/122-chapters/33.txt
3395,the return of the native,the-return-of-the-native-book-4-chapter-7,2824,all_chapterized_books/122-chapters/34.txt
3396,the return of the native,the-return-of-the-native-book-4-chapter-8,2809,all_chapterized_books/122-chapters/35.txt
3397,the return of the native,the-return-of-the-native-book-5-chapter-1,2879,all_chapterized_books/122-chapters/36.txt
3398,the return of the native,the-return-of-the-native-book-5-chapter-2,3337,all_chapterized_books/122-chapters/37.txt
3399,the return of the native,the-return-of-the-native-book-5-chapter-3,2781,all_chapterized_books/122-chapters/38.txt
3400,the return of the native,the-return-of-the-native-book-5-chapter-4,1765,all_chapterized_books/122-chapters/39.txt
3401,the return of the native,the-return-of-the-native-book-5-chapter-5,2340,all_chapterized_books/122-chapters/40.txt
3402,the return of the native,the-return-of-the-native-book-5-chapter-6,2350,all_chapterized_books/122-chapters/41.txt
3403,the return of the native,the-return-of-the-native-book-5-chapter-7,3059,all_chapterized_books/122-chapters/42.txt
3404,the return of the native,the-return-of-the-native-book-5-chapter-8,3699,all_chapterized_books/122-chapters/43.txt
3405,the return of the native,the-return-of-the-native-book-5-chapter-9,3984,all_chapterized_books/122-chapters/44.txt
3406,the return of the native,the-return-of-the-native-book-6-chapter-1,3252,all_chapterized_books/122-chapters/45.txt
3407,the return of the native,the-return-of-the-native-book-6-chapter-2,1126,all_chapterized_books/122-chapters/46.txt
3408,the return of the native,the-return-of-the-native-book-6-chapter-3,1923,all_chapterized_books/122-chapters/47.txt
3409,the return of the native,the-return-of-the-native-book-6-chapter-4,3821,all_chapterized_books/122-chapters/48.txt
3410,the return of the native,the-return-of-the-native-book-1-chapter-1-chapter-2,3673,all_chapterized_books/122-chapters/book_1_chapters_1_to_2.txt
3411,the return of the native,the-return-of-the-native-book-1-chapter-4-chapter-5,6408,all_chapterized_books/122-chapters/book_1_chapters_4_to_5.txt
3412,the return of the native,the-return-of-the-native-book-1-chapter-6-chapter-7,7451,all_chapterized_books/122-chapters/book_1_chapters_6_to_7.txt
3413,the return of the native,the-return-of-the-native-book-1-chapter-8-chapter-9,5507,all_chapterized_books/122-chapters/book_1_chapters_8_to_9.txt
3414,the return of the native,the-return-of-the-native-book-1-chapter-10-chapter-11,6250,all_chapterized_books/122-chapters/book_1_chapters_10_to_11.txt
3415,the return of the native,the-return-of-the-native-book-2-chapter-1-chapter-3,5028,all_chapterized_books/122-chapters/book_2_chapters_1_to_3.txt
3416,the return of the native,the-return-of-the-native-book-2-chapter-4-chapter-6,9893,all_chapterized_books/122-chapters/book_2_chapters_4_to_6.txt
3417,the return of the native,the-return-of-the-native-book-2-chapter-7-chapter-8,6631,all_chapterized_books/122-chapters/book_2_chapters_7_to_8.txt
3418,the return of the native,the-return-of-the-native-book-3-chapter-1-chapter-2,4926,all_chapterized_books/122-chapters/book_3_chapters_1_to_2.txt
3419,the return of the native,the-return-of-the-native-book-3-chapter-3-chapter-4,7710,all_chapterized_books/122-chapters/book_3_chapters_3_to_4.txt
3420,the return of the native,the-return-of-the-native-book-3-chapter-5-chapter-6,5100,all_chapterized_books/122-chapters/book_3_chapters_5_to_6.txt
3421,the return of the native,the-return-of-the-native-book-3-chapter-7-chapter-8,7548,all_chapterized_books/122-chapters/book_3_chapters_7_to_8.txt
3422,the return of the native,the-return-of-the-native-book-4-chapter-1-chapter-2,6043,all_chapterized_books/122-chapters/book_4_chapters_1_to_2.txt
3423,the return of the native,the-return-of-the-native-book-4-chapter-3-chapter-4,6922,all_chapterized_books/122-chapters/book_4_chapters_3_to_4.txt
3424,the return of the native,the-return-of-the-native-book-4-chapter-5-chapter-6,5467,all_chapterized_books/122-chapters/book_4_chapters_5_to_6.txt
3425,the return of the native,the-return-of-the-native-book-4-chapter-7-chapter-8,5633,all_chapterized_books/122-chapters/book_4_chapters_7_to_8.txt
3426,the return of the native,the-return-of-the-native-book-5-chapter-2-chapter-3,6118,all_chapterized_books/122-chapters/book_5_chapters_2_to_3.txt
3427,the return of the native,the-return-of-the-native-book-5-chapter-4-chapter-5,4105,all_chapterized_books/122-chapters/book_5_chapters_4_to_5.txt
3428,the return of the native,the-return-of-the-native-book-5-chapter-7-chapter-8,6758,all_chapterized_books/122-chapters/book_5_chapters_7_to_8.txt
3429,the return of the native,the-return-of-the-native-book-6-chapter-1-chapter-4,10122,all_chapterized_books/122-chapters/book_6_chapters_1_to_4.txt
3430,the return of the native,the-return-of-the-native-book-1-chapter-1-chapter-5,17734,all_chapterized_books/122-chapters/book_1_chapters_1_to_5.txt
3431,the return of the native,the-return-of-the-native-book-1-chapter-6-chapter-11,19208,all_chapterized_books/122-chapters/book_1_chapters_6_to_11.txt
3432,the return of the native,the-return-of-the-native-book-2-chapter-1-chapter-8,21552,all_chapterized_books/122-chapters/book_ii.txt
3433,the return of the native,the-return-of-the-native-book-3-chapter-1-chapter-4,12636,all_chapterized_books/122-chapters/book_3_chapters_1_to_4.txt
3434,the return of the native,the-return-of-the-native-book-3-chapter-5-chapter-8,12648,all_chapterized_books/122-chapters/book_3_chapters_5_to_8.txt
3435,the return of the native,the-return-of-the-native-book-4-chapter-1-chapter-4,12965,all_chapterized_books/122-chapters/book_4_chapters_1_to_4.txt
3436,the return of the native,the-return-of-the-native-book-4-chapter-5-chapter-8,11100,all_chapterized_books/122-chapters/book_4_chapters_5_to_8.txt
3437,the return of the native,the-return-of-the-native-book-5-chapter-1-chapter-9,26194,all_chapterized_books/122-chapters/book_v.txt
3438,the return of the native,the-return-of-the-native-book-6-chapter-1-chapter-4,10122,all_chapterized_books/122-chapters/book_vi.txt
3439,the wind in the willows,the-wind-in-the-willows-chapter-1,4433,all_chapterized_books/27805-chapters/01.txt
3440,the wind in the willows,the-wind-in-the-willows-chapter-2,4383,all_chapterized_books/27805-chapters/02.txt
3441,the wind in the willows,the-wind-in-the-willows-chapter-3-chapter-4,9318,all_chapterized_books/27805-chapters/chapters_3_to_4.txt
3442,the wind in the willows,the-wind-in-the-willows-chapter-5-chapter-6,9904,all_chapterized_books/27805-chapters/chapters_5_to_6.txt
3443,the wind in the willows,the-wind-in-the-willows-chapter-7-chapter-8,8704,all_chapterized_books/27805-chapters/chapters_7_to_8.txt
3444,the wind in the willows,the-wind-in-the-willows-chapter-9-chapter-10,11985,all_chapterized_books/27805-chapters/chapters_9_to_10.txt
3445,the wind in the willows,the-wind-in-the-willows-chapter-11-chapter-12,11054,all_chapterized_books/27805-chapters/chapters_11_to_12.txt
3446,howards end,howards-end-chapter-1-chapter-4,9450,all_chapterized_books/2946-chapters/chapters_1_to_4.txt
3447,howards end,howards-end-chapter-5-chapter-7,10976,all_chapterized_books/2946-chapters/chapters_5_to_7.txt
3448,howards end,howards-end-chapter-8-chapter-11,12422,all_chapterized_books/2946-chapters/chapters_8_to_11.txt
3449,howards end,howards-end-chapter-12-chapter-15,11747,all_chapterized_books/2946-chapters/chapters_12_to_15.txt
3450,howards end,howards-end-chapter-16-chapter-19,12397,all_chapterized_books/2946-chapters/chapters_16_to_19.txt
3451,howards end,howards-end-chapter-20-chapter-24,9944,all_chapterized_books/2946-chapters/chapters_20_to_24.txt
3452,howards end,howards-end-chapter-25-chapter-29,14282,all_chapterized_books/2946-chapters/chapters_25_to_29.txt
3453,howards end,howards-end-chapter-30-chapter-35,12981,all_chapterized_books/2946-chapters/chapters_30_to_35.txt
3454,howards end,howards-end-chapter-36-chapter-40,8112,all_chapterized_books/2946-chapters/chapters_36_to_40.txt
3455,howards end,howards-end-chapter-41-chapter-44,9267,all_chapterized_books/2946-chapters/chapters_41_to_44.txt
3456,howards end,howards-end-chapter-1,1178,all_chapterized_books/2946-chapters/01.txt
3457,howards end,howards-end-chapter-2,2211,all_chapterized_books/2946-chapters/02.txt
3458,howards end,howards-end-chapter-3,3234,all_chapterized_books/2946-chapters/03.txt
3459,howards end,howards-end-chapter-4,2827,all_chapterized_books/2946-chapters/04.txt
3460,howards end,howards-end-chapter-5,4817,all_chapterized_books/2946-chapters/05.txt
3461,howards end,howards-end-chapter-6,3498,all_chapterized_books/2946-chapters/06.txt
3462,howards end,howards-end-chapter-7,2661,all_chapterized_books/2946-chapters/07.txt
3463,howards end,howards-end-chapter-8,2964,all_chapterized_books/2946-chapters/08.txt
3464,howards end,howards-end-chapter-9,1771,all_chapterized_books/2946-chapters/09.txt
3465,howards end,howards-end-chapter-10,2831,all_chapterized_books/2946-chapters/10.txt
3466,howards end,howards-end-chapter-11,4856,all_chapterized_books/2946-chapters/11.txt
3467,howards end,howards-end-chapter-12,1934,all_chapterized_books/2946-chapters/12.txt
3468,howards end,howards-end-chapter-13,2379,all_chapterized_books/2946-chapters/13.txt
3469,howards end,howards-end-chapter-14,3422,all_chapterized_books/2946-chapters/14.txt
3470,howards end,howards-end-chapter-15,4012,all_chapterized_books/2946-chapters/15.txt
3471,howards end,howards-end-chapter-16,3677,all_chapterized_books/2946-chapters/16.txt
3472,howards end,howards-end-chapter-17,2482,all_chapterized_books/2946-chapters/17.txt
3473,howards end,howards-end-chapter-18,3228,all_chapterized_books/2946-chapters/18.txt
3474,howards end,howards-end-chapter-19,3010,all_chapterized_books/2946-chapters/19.txt
3475,howards end,howards-end-chapter-20,2534,all_chapterized_books/2946-chapters/20.txt
3476,howards end,howards-end-chapter-21,438,all_chapterized_books/2946-chapters/21.txt
3477,howards end,howards-end-chapter-22,2474,all_chapterized_books/2946-chapters/22.txt
3478,howards end,howards-end-chapter-23,2938,all_chapterized_books/2946-chapters/23.txt
3479,howards end,howards-end-chapter-24,1560,all_chapterized_books/2946-chapters/24.txt
3480,howards end,howards-end-chapter-25,3490,all_chapterized_books/2946-chapters/25.txt
3481,howards end,howards-end-chapter-26,5329,all_chapterized_books/2946-chapters/26.txt
3482,howards end,howards-end-chapter-27,2108,all_chapterized_books/2946-chapters/27.txt
3483,howards end,howards-end-chapter-28,1294,all_chapterized_books/2946-chapters/28.txt
3484,howards end,howards-end-chapter-29,2061,all_chapterized_books/2946-chapters/29.txt
3485,howards end,howards-end-chapter-30,2263,all_chapterized_books/2946-chapters/30.txt
3486,howards end,howards-end-chapter-31,1908,all_chapterized_books/2946-chapters/31.txt
3487,howards end,howards-end-chapter-32,1262,all_chapterized_books/2946-chapters/32.txt
3488,howards end,howards-end-chapter-33,2989,all_chapterized_books/2946-chapters/33.txt
3489,howards end,howards-end-chapter-34,3247,all_chapterized_books/2946-chapters/34.txt
3490,howards end,howards-end-chapter-35,1312,all_chapterized_books/2946-chapters/35.txt
3491,howards end,howards-end-chapter-36,821,all_chapterized_books/2946-chapters/36.txt
3492,howards end,howards-end-chapter-37,3171,all_chapterized_books/2946-chapters/37.txt
3493,howards end,howards-end-chapter-38,1997,all_chapterized_books/2946-chapters/38.txt
3494,howards end,howards-end-chapter-39,722,all_chapterized_books/2946-chapters/39.txt
3495,howards end,howards-end-chapter-40,1401,all_chapterized_books/2946-chapters/40.txt
3496,howards end,howards-end-chapter-41,3309,all_chapterized_books/2946-chapters/41.txt
3497,howards end,howards-end-chapter-42,1451,all_chapterized_books/2946-chapters/42.txt
3498,howards end,howards-end-chapter-43,1818,all_chapterized_books/2946-chapters/43.txt
3499,howards end,howards-end-chapter-44,2689,all_chapterized_books/2946-chapters/44.txt
3500,howards end,howards-end-chapter-5-chapter-9,15711,all_chapterized_books/2946-chapters/chapters_5_to_9.txt
3501,howards end,howards-end-chapter-10-chapter-13,12000,all_chapterized_books/2946-chapters/chapters_10_to_13.txt
3502,howards end,howards-end-chapter-14-chapter-17,13593,all_chapterized_books/2946-chapters/chapters_14_to_17.txt
3503,howards end,howards-end-chapter-18-chapter-22,11684,all_chapterized_books/2946-chapters/chapters_18_to_22.txt
3504,howards end,howards-end-chapter-23-chapter-26,13317,all_chapterized_books/2946-chapters/chapters_23_to_26.txt
3505,howards end,howards-end-chapter-27-chapter-31,9634,all_chapterized_books/2946-chapters/chapters_27_to_31.txt
3506,howards end,howards-end-chapter-32-chapter-36,9631,all_chapterized_books/2946-chapters/chapters_32_to_36.txt
3507,howards end,howards-end-chapter-37-chapter-40,7291,all_chapterized_books/2946-chapters/chapters_37_to_40.txt
3508,the secret agent,the-secret-agent-chapter-1,2409,all_chapterized_books/974-chapters/01.txt
3509,the secret agent,the-secret-agent-chapter-2,8830,all_chapterized_books/974-chapters/02.txt
3510,the secret agent,the-secret-agent-chapter-3,6061,all_chapterized_books/974-chapters/03.txt
3511,the secret agent,the-secret-agent-chapter-4,5459,all_chapterized_books/974-chapters/04.txt
3512,the secret agent,the-secret-agent-chapter-5,7068,all_chapterized_books/974-chapters/05.txt
3513,the secret agent,the-secret-agent-chapter-6,9200,all_chapterized_books/974-chapters/06.txt
3514,the secret agent,the-secret-agent-chapter-7,4994,all_chapterized_books/974-chapters/07.txt
3515,the secret agent,the-secret-agent-chapter-8,8842,all_chapterized_books/974-chapters/08.txt
3516,the secret agent,the-secret-agent-chapter-9,9063,all_chapterized_books/974-chapters/09.txt
3517,the secret agent,the-secret-agent-chapter-10,4317,all_chapterized_books/974-chapters/10.txt
3518,the secret agent,the-secret-agent-chapter-11,11616,all_chapterized_books/974-chapters/11.txt
3519,the secret agent,the-secret-agent-chapter-12,10784,all_chapterized_books/974-chapters/12.txt
3520,the secret agent,the-secret-agent-chapter-13,2900,all_chapterized_books/974-chapters/13.txt
3521,the confidence-man,the-confidence-man-chapter-1,1394,all_chapterized_books/21816-chapters/1.txt
3522,the confidence-man,the-confidence-man-chapter-2,782,all_chapterized_books/21816-chapters/2.txt
3523,the confidence-man,the-confidence-man-chapter-3,3276,all_chapterized_books/21816-chapters/3.txt
3524,the confidence-man,the-confidence-man-chapter-4,2390,all_chapterized_books/21816-chapters/4.txt
3525,the confidence-man,the-confidence-man-chapter-5,1573,all_chapterized_books/21816-chapters/5.txt
3526,the confidence-man,the-confidence-man-chapter-6,2441,all_chapterized_books/21816-chapters/6.txt
3527,the confidence-man,the-confidence-man-chapter-7,3252,all_chapterized_books/21816-chapters/7.txt
3528,the confidence-man,the-confidence-man-chapter-8,893,all_chapterized_books/21816-chapters/8.txt
3529,the confidence-man,the-confidence-man-chapter-9,1905,all_chapterized_books/21816-chapters/9.txt
3530,the confidence-man,the-confidence-man-chapter-10,1831,all_chapterized_books/21816-chapters/10.txt
3531,the confidence-man,the-confidence-man-chapter-11,681,all_chapterized_books/21816-chapters/11.txt
3532,the confidence-man,the-confidence-man-chapter-12,1537,all_chapterized_books/21816-chapters/12.txt
3533,the confidence-man,the-confidence-man-chapter-13,1968,all_chapterized_books/21816-chapters/13.txt
3534,the confidence-man,the-confidence-man-chapter-14,1103,all_chapterized_books/21816-chapters/14.txt
3535,the confidence-man,the-confidence-man-chapter-15,1705,all_chapterized_books/21816-chapters/15.txt
3536,the confidence-man,the-confidence-man-chapter-16,2912,all_chapterized_books/21816-chapters/16.txt
3537,the confidence-man,the-confidence-man-chapter-17,1928,all_chapterized_books/21816-chapters/17.txt
3538,the confidence-man,the-confidence-man-chapter-18,1203,all_chapterized_books/21816-chapters/18.txt
3539,the confidence-man,the-confidence-man-chapter-19,3011,all_chapterized_books/21816-chapters/19.txt
3540,the confidence-man,the-confidence-man-chapter-20,1697,all_chapterized_books/21816-chapters/20.txt
3541,the confidence-man,the-confidence-man-chapter-21,2936,all_chapterized_books/21816-chapters/21.txt
3542,the confidence-man,the-confidence-man-chapter-22,6321,all_chapterized_books/21816-chapters/22.txt
3543,the confidence-man,the-confidence-man-chapter-23,656,all_chapterized_books/21816-chapters/23.txt
3544,the confidence-man,the-confidence-man-chapter-24,3215,all_chapterized_books/21816-chapters/24.txt
3545,the confidence-man,the-confidence-man-chapter-25,1703,all_chapterized_books/21816-chapters/25.txt
3546,the confidence-man,the-confidence-man-chapter-26,3240,all_chapterized_books/21816-chapters/26.txt
