,Book Title,Section Title,Source,Word Count,Summary Path
6126,northanger abbey,northanger-abbey-chapter-5,sparknotes,173,finished_summaries/sparknotes/Northanger Abbey/section_3_part_1.txt
6127,northanger abbey,northanger-abbey-chapter-6,sparknotes,313,finished_summaries/sparknotes/Northanger Abbey/section_3_part_2.txt
6128,northanger abbey,northanger-abbey-chapter-7,sparknotes,199,finished_summaries/sparknotes/Northanger Abbey/section_4_part_1.txt
6129,northanger abbey,northanger-abbey-chapter-8,sparknotes,236,finished_summaries/sparknotes/Northanger Abbey/section_4_part_2.txt
6130,northanger abbey,northanger-abbey-chapter-9,sparknotes,227,finished_summaries/sparknotes/Northanger Abbey/section_5_part_1.txt
6131,northanger abbey,northanger-abbey-chapter-10,sparknotes,348,finished_summaries/sparknotes/Northanger Abbey/section_5_part_2.txt
6132,northanger abbey,northanger-abbey-chapter-11,sparknotes,232,finished_summaries/sparknotes/Northanger Abbey/section_6_part_1.txt
6133,northanger abbey,northanger-abbey-chapter-12,sparknotes,195,finished_summaries/sparknotes/Northanger Abbey/section_6_part_2.txt
6134,northanger abbey,northanger-abbey-chapter-13,sparknotes,255,finished_summaries/sparknotes/Northanger Abbey/section_7_part_1.txt
6135,northanger abbey,northanger-abbey-chapter-14,sparknotes,305,finished_summaries/sparknotes/Northanger Abbey/section_7_part_2.txt
6136,northanger abbey,northanger-abbey-chapter-15,sparknotes,151,finished_summaries/sparknotes/Northanger Abbey/section_7_part_3.txt
6137,northanger abbey,northanger-abbey-chapter-16,sparknotes,151,finished_summaries/sparknotes/Northanger Abbey/section_14_part_4.txt
6138,my antonia,my-antonia-book-1-chapter-1,shmoop,326,finished_summaries/shmoop/My Antonia/section_1_part_0.txt
6139,my antonia,my-antonia-book-1-chapter-2,shmoop,515,finished_summaries/shmoop/My Antonia/section_2_part_0.txt
6140,my antonia,my-antonia-book-1-chapter-3,shmoop,371,finished_summaries/shmoop/My Antonia/section_3_part_0.txt
6141,my antonia,my-antonia-book-1-chapter-4,shmoop,336,finished_summaries/shmoop/My Antonia/section_4_part_0.txt
6142,my antonia,my-antonia-book-1-chapter-5,shmoop,376,finished_summaries/shmoop/My Antonia/section_5_part_0.txt
6143,my antonia,my-antonia-book-1-chapter-6,shmoop,276,finished_summaries/shmoop/My Antonia/section_6_part_0.txt
6144,my antonia,my-antonia-book-1-chapter-7,shmoop,415,finished_summaries/shmoop/My Antonia/section_7_part_0.txt
6145,my antonia,my-antonia-book-1-chapter-8,shmoop,581,finished_summaries/shmoop/My Antonia/section_8_part_0.txt
6146,my antonia,my-antonia-book-1-chapter-9,shmoop,463,finished_summaries/shmoop/My Antonia/section_9_part_0.txt
6147,my antonia,my-antonia-book-1-chapter-10,shmoop,628,finished_summaries/shmoop/My Antonia/section_10_part_0.txt
6148,my antonia,my-antonia-book-1-chapter-11,shmoop,222,finished_summaries/shmoop/My Antonia/section_11_part_0.txt
6149,my antonia,my-antonia-book-1-chapter-12,shmoop,173,finished_summaries/shmoop/My Antonia/section_12_part_0.txt
6150,my antonia,my-antonia-book-1-chapter-13,shmoop,374,finished_summaries/shmoop/My Antonia/section_13_part_0.txt
6151,my antonia,my-antonia-book-1-chapter-14,shmoop,510,finished_summaries/shmoop/My Antonia/section_14_part_0.txt
6152,my antonia,my-antonia-book-1-chapter-15,shmoop,562,finished_summaries/shmoop/My Antonia/section_15_part_0.txt
6153,my antonia,my-antonia-book-1-chapter-16,shmoop,259,finished_summaries/shmoop/My Antonia/section_16_part_0.txt
6154,my antonia,my-antonia-book-1-chapter-17,shmoop,382,finished_summaries/shmoop/My Antonia/section_17_part_0.txt
6155,my antonia,my-antonia-book-1-chapter-18,shmoop,686,finished_summaries/shmoop/My Antonia/section_18_part_0.txt
6156,my antonia,my-antonia-book-1-chapter-19,shmoop,124,finished_summaries/shmoop/My Antonia/section_19_part_0.txt
6157,my antonia,my-antonia-book-2-chapter-1,shmoop,406,finished_summaries/shmoop/My Antonia/section_20_part_0.txt
6158,my antonia,my-antonia-book-2-chapter-2,shmoop,291,finished_summaries/shmoop/My Antonia/section_21_part_0.txt
6159,my antonia,my-antonia-book-2-chapter-3,shmoop,170,finished_summaries/shmoop/My Antonia/section_22_part_0.txt
6160,my antonia,my-antonia-book-2-chapter-4,shmoop,687,finished_summaries/shmoop/My Antonia/section_23_part_0.txt
6161,my antonia,my-antonia-book-2-chapter-5,shmoop,160,finished_summaries/shmoop/My Antonia/section_24_part_0.txt
6162,my antonia,my-antonia-book-2-chapter-6,shmoop,554,finished_summaries/shmoop/My Antonia/section_25_part_0.txt
6163,my antonia,my-antonia-book-2-chapter-7,shmoop,687,finished_summaries/shmoop/My Antonia/section_26_part_0.txt
6164,my antonia,my-antonia-book-2-chapter-8,shmoop,326,finished_summaries/shmoop/My Antonia/section_27_part_0.txt
6165,my antonia,my-antonia-book-2-chapter-9,shmoop,498,finished_summaries/shmoop/My Antonia/section_28_part_0.txt
6166,my antonia,my-antonia-book-2-chapter-10,shmoop,396,finished_summaries/shmoop/My Antonia/section_29_part_0.txt
6167,my antonia,my-antonia-book-2-chapter-11,shmoop,245,finished_summaries/shmoop/My Antonia/section_30_part_0.txt
6168,my antonia,my-antonia-book-2-chapter-12,shmoop,734,finished_summaries/shmoop/My Antonia/section_31_part_0.txt
6169,my antonia,my-antonia-book-2-chapter-13,shmoop,450,finished_summaries/shmoop/My Antonia/section_32_part_0.txt
6170,my antonia,my-antonia-book-2-chapter-14,shmoop,1094,finished_summaries/shmoop/My Antonia/section_33_part_0.txt
6171,my antonia,my-antonia-book-2-chapter-15,shmoop,504,finished_summaries/shmoop/My Antonia/section_34_part_0.txt
6172,my antonia,my-antonia-book-3-chapter-1,shmoop,306,finished_summaries/shmoop/My Antonia/section_35_part_0.txt
6173,my antonia,my-antonia-book-3-chapter-2,shmoop,554,finished_summaries/shmoop/My Antonia/section_36_part_0.txt
6174,my antonia,my-antonia-book-3-chapter-4,shmoop,664,finished_summaries/shmoop/My Antonia/section_38_part_0.txt
6175,my antonia,my-antonia-book-4-chapter-1,shmoop,276,finished_summaries/shmoop/My Antonia/section_39_part_0.txt
6176,my antonia,my-antonia-book-4-chapter-2,shmoop,130,finished_summaries/shmoop/My Antonia/section_40_part_0.txt
6177,my antonia,my-antonia-book-4-chapter-3,shmoop,348,finished_summaries/shmoop/My Antonia/section_41_part_0.txt
6178,my antonia,my-antonia-book-4-chapter-4,shmoop,282,finished_summaries/shmoop/My Antonia/section_42_part_0.txt
6179,my antonia,my-antonia-book-5-chapter-1,shmoop,813,finished_summaries/shmoop/My Antonia/section_43_part_0.txt
6180,my antonia,my-antonia-book-5-chapter-2,shmoop,354,finished_summaries/shmoop/My Antonia/section_44_part_0.txt
6181,my antonia,my-antonia-book-5-chapter-3,shmoop,156,finished_summaries/shmoop/My Antonia/section_45_part_0.txt
6182,my antonia,my-antonia-book-1-chapter-1-chapter-4,cliffnotes,448,finished_summaries/cliffnotes/My Antonia/section_1_part_0.txt
6183,my antonia,my-antonia-book-1-chapter-5-chapter-8,cliffnotes,396,finished_summaries/cliffnotes/My Antonia/section_2_part_0.txt
6184,my antonia,my-antonia-book-1-chapter-9-chapter-12,cliffnotes,492,finished_summaries/cliffnotes/My Antonia/section_3_part_0.txt
6185,my antonia,my-antonia-book-1-chapter-13,cliffnotes,139,finished_summaries/cliffnotes/My Antonia/section_4_part_0.txt
6186,my antonia,my-antonia-book-1-chapter-14-chapter-16,cliffnotes,511,finished_summaries/cliffnotes/My Antonia/section_5_part_0.txt
6187,my antonia,my-antonia-book-1-chapter-17-chapter-18,cliffnotes,403,finished_summaries/cliffnotes/My Antonia/section_6_part_0.txt
6188,my antonia,my-antonia-book-1-chapter-19,cliffnotes,109,finished_summaries/cliffnotes/My Antonia/section_7_part_0.txt
6189,my antonia,my-antonia-book-2-chapter-1-chapter-4,cliffnotes,391,finished_summaries/cliffnotes/My Antonia/section_8_part_0.txt
6190,my antonia,my-antonia-book-2-chapter-5-chapter-7,cliffnotes,325,finished_summaries/cliffnotes/My Antonia/section_9_part_0.txt
6191,my antonia,my-antonia-book-2-chapter-8-chapter-10,cliffnotes,276,finished_summaries/cliffnotes/My Antonia/section_10_part_0.txt
6192,my antonia,my-antonia-book-2-chapter-11-chapter-15,cliffnotes,791,finished_summaries/cliffnotes/My Antonia/section_11_part_0.txt
6193,my antonia,my-antonia-book-3-chapter-1-chapter-4,cliffnotes,1310,finished_summaries/cliffnotes/My Antonia/section_12_part_0.txt
6194,my antonia,my-antonia-book-4-chapter-1-chapter-4,cliffnotes,514,finished_summaries/cliffnotes/My Antonia/section_13_part_0.txt
6195,my antonia,my-antonia-book-5-chapter-1-chapter-3,cliffnotes,643,finished_summaries/cliffnotes/My Antonia/section_14_part_0.txt
6196,my antonia,my-antonia-book-1-chapter-1-chapter-6,sparknotes,836,finished_summaries/sparknotes/My Antonia/section_0_part_0.txt
6197,my antonia,my-antonia-book-1-chapter-1,gradesaver,188,finished_summaries/gradesaver/My Antonia/section_1_part_1.txt
6198,my antonia,my-antonia-book-1-chapter-2,gradesaver,249,finished_summaries/gradesaver/My Antonia/section_1_part_2.txt
6199,my antonia,my-antonia-book-1-chapter-3,gradesaver,573,finished_summaries/gradesaver/My Antonia/section_1_part_3.txt
6200,my antonia,my-antonia-book-1-chapter-4,gradesaver,184,finished_summaries/gradesaver/My Antonia/section_1_part_4.txt
6201,my antonia,my-antonia-book-1-chapter-5,gradesaver,188,finished_summaries/gradesaver/My Antonia/section_1_part_5.txt
6202,my antonia,my-antonia-book-1-chapter-6,gradesaver,253,finished_summaries/gradesaver/My Antonia/section_1_part_6.txt
6203,my antonia,my-antonia-book-1-chapter-7,gradesaver,198,finished_summaries/gradesaver/My Antonia/section_1_part_7.txt
6204,my antonia,my-antonia-book-1-chapter-8,gradesaver,442,finished_summaries/gradesaver/My Antonia/section_1_part_8.txt
6205,my antonia,my-antonia-book-1-chapter-9,gradesaver,246,finished_summaries/gradesaver/My Antonia/section_1_part_9.txt
6206,my antonia,my-antonia-book-1-chapter-10,gradesaver,246,finished_summaries/gradesaver/My Antonia/section_1_part_10.txt
6207,my antonia,my-antonia-book-1-chapter-11,gradesaver,158,finished_summaries/gradesaver/My Antonia/section_2_part_1.txt
6208,my antonia,my-antonia-book-1-chapter-12,gradesaver,175,finished_summaries/gradesaver/My Antonia/section_2_part_2.txt
6209,my antonia,my-antonia-book-1-chapter-13,gradesaver,240,finished_summaries/gradesaver/My Antonia/section_2_part_3.txt
6210,my antonia,my-antonia-book-1-chapter-14,gradesaver,305,finished_summaries/gradesaver/My Antonia/section_2_part_4.txt
6211,my antonia,my-antonia-book-1-chapter-15,gradesaver,296,finished_summaries/gradesaver/My Antonia/section_2_part_5.txt
6212,my antonia,my-antonia-book-1-chapter-16,gradesaver,202,finished_summaries/gradesaver/My Antonia/section_2_part_6.txt
6213,my antonia,my-antonia-book-1-chapter-17,gradesaver,304,finished_summaries/gradesaver/My Antonia/section_2_part_7.txt
6214,my antonia,my-antonia-book-1-chapter-18,gradesaver,280,finished_summaries/gradesaver/My Antonia/section_2_part_8.txt
6215,my antonia,my-antonia-book-1-chapter-19,gradesaver,148,finished_summaries/gradesaver/My Antonia/section_2_part_9.txt
6216,my antonia,my-antonia-book-2-chapter-1,gradesaver,218,finished_summaries/gradesaver/My Antonia/section_3_part_1.txt
6217,my antonia,my-antonia-book-2-chapter-2,gradesaver,182,finished_summaries/gradesaver/My Antonia/section_3_part_2.txt
6218,my antonia,my-antonia-book-2-chapter-3,gradesaver,140,finished_summaries/gradesaver/My Antonia/section_3_part_3.txt
6219,my antonia,my-antonia-book-2-chapter-4,gradesaver,264,finished_summaries/gradesaver/My Antonia/section_3_part_4.txt
6220,my antonia,my-antonia-book-2-chapter-5,gradesaver,98,finished_summaries/gradesaver/My Antonia/section_3_part_5.txt
6221,my antonia,my-antonia-book-2-chapter-6,gradesaver,166,finished_summaries/gradesaver/My Antonia/section_3_part_6.txt
6222,my antonia,my-antonia-book-2-chapter-7,gradesaver,239,finished_summaries/gradesaver/My Antonia/section_3_part_7.txt
6223,my antonia,my-antonia-book-2-chapter-8,gradesaver,128,finished_summaries/gradesaver/My Antonia/section_3_part_8.txt
6224,my antonia,my-antonia-book-2-chapter-9,gradesaver,227,finished_summaries/gradesaver/My Antonia/section_4_part_1.txt
6225,my antonia,my-antonia-book-2-chapter-10,gradesaver,139,finished_summaries/gradesaver/My Antonia/section_4_part_2.txt
6226,my antonia,my-antonia-book-2-chapter-11,gradesaver,86,finished_summaries/gradesaver/My Antonia/section_4_part_3.txt
6227,my antonia,my-antonia-book-2-chapter-12,gradesaver,280,finished_summaries/gradesaver/My Antonia/section_4_part_4.txt
6228,my antonia,my-antonia-book-2-chapter-13,gradesaver,179,finished_summaries/gradesaver/My Antonia/section_4_part_5.txt
6229,my antonia,my-antonia-book-2-chapter-14,gradesaver,348,finished_summaries/gradesaver/My Antonia/section_4_part_6.txt
6230,my antonia,my-antonia-book-2-chapter-15,gradesaver,230,finished_summaries/gradesaver/My Antonia/section_4_part_7.txt
6231,my antonia,my-antonia-book-3-chapter-1,gradesaver,171,finished_summaries/gradesaver/My Antonia/section_5_part_1.txt
6232,my antonia,my-antonia-book-3-chapter-2,gradesaver,297,finished_summaries/gradesaver/My Antonia/section_5_part_2.txt
6233,my antonia,my-antonia-book-3-chapter-3,gradesaver,180,finished_summaries/gradesaver/My Antonia/section_5_part_3.txt
6234,my antonia,my-antonia-book-3-chapter-4,gradesaver,438,finished_summaries/gradesaver/My Antonia/section_5_part_4.txt
6235,my antonia,my-antonia-book-4-chapter-1,gradesaver,253,finished_summaries/gradesaver/My Antonia/section_6_part_1.txt
6236,my antonia,my-antonia-book-4-chapter-2,gradesaver,124,finished_summaries/gradesaver/My Antonia/section_6_part_2.txt
6237,my antonia,my-antonia-book-4-chapter-3,gradesaver,344,finished_summaries/gradesaver/My Antonia/section_6_part_3.txt
6238,my antonia,my-antonia-book-4-chapter-4,gradesaver,236,finished_summaries/gradesaver/My Antonia/section_6_part_4.txt
6239,my antonia,my-antonia-book-5-chapter-1,gradesaver,432,finished_summaries/gradesaver/My Antonia/section_7_part_1.txt
6240,my antonia,my-antonia-book-5-chapter-2,gradesaver,373,finished_summaries/gradesaver/My Antonia/section_7_part_2.txt
6241,my antonia,my-antonia-book-5-chapter-3,gradesaver,300,finished_summaries/gradesaver/My Antonia/section_7_part_3.txt
6242,my antonia,my-antonia-book-1-chapter-1,pinkmonkey,393,finished_summaries/pinkmonkey/My Antonia/section_0_part_0.txt
6243,my antonia,my-antonia-book-1-chapter-2,pinkmonkey,580,finished_summaries/pinkmonkey/My Antonia/section_1_part_0.txt
6244,my antonia,my-antonia-book-1-chapter-3,pinkmonkey,166,finished_summaries/pinkmonkey/My Antonia/section_2_part_0.txt
6245,my antonia,my-antonia-book-1-chapter-4,pinkmonkey,166,finished_summaries/pinkmonkey/My Antonia/section_3_part_0.txt
6246,my antonia,my-antonia-book-1-chapter-5,pinkmonkey,324,finished_summaries/pinkmonkey/My Antonia/section_4_part_0.txt
6247,my antonia,my-antonia-book-1-chapter-6,pinkmonkey,324,finished_summaries/pinkmonkey/My Antonia/section_5_part_0.txt
6248,my antonia,my-antonia-book-1-chapter-7,pinkmonkey,374,finished_summaries/pinkmonkey/My Antonia/section_6_part_0.txt
6249,my antonia,my-antonia-book-1-chapter-8,pinkmonkey,374,finished_summaries/pinkmonkey/My Antonia/section_7_part_0.txt
6250,my antonia,my-antonia-book-1-chapter-9,pinkmonkey,407,finished_summaries/pinkmonkey/My Antonia/section_8_part_0.txt
6251,my antonia,my-antonia-book-1-chapter-10,pinkmonkey,407,finished_summaries/pinkmonkey/My Antonia/section_9_part_0.txt
6252,my antonia,my-antonia-book-1-chapter-11,pinkmonkey,215,finished_summaries/pinkmonkey/My Antonia/section_10_part_0.txt
6253,my antonia,my-antonia-book-1-chapter-12,pinkmonkey,215,finished_summaries/pinkmonkey/My Antonia/section_11_part_0.txt
6254,my antonia,my-antonia-book-1-chapter-13,pinkmonkey,415,finished_summaries/pinkmonkey/My Antonia/section_12_part_0.txt
6255,my antonia,my-antonia-book-1-chapter-14,pinkmonkey,415,finished_summaries/pinkmonkey/My Antonia/section_13_part_0.txt
6256,my antonia,my-antonia-book-1-chapter-15,pinkmonkey,844,finished_summaries/pinkmonkey/My Antonia/section_14_part_0.txt
6257,my antonia,my-antonia-book-1-chapter-16,pinkmonkey,206,finished_summaries/pinkmonkey/My Antonia/section_15_part_0.txt
6258,my antonia,my-antonia-book-1-chapter-17,pinkmonkey,206,finished_summaries/pinkmonkey/My Antonia/section_16_part_0.txt
6259,my antonia,my-antonia-book-1-chapter-18,pinkmonkey,774,finished_summaries/pinkmonkey/My Antonia/section_17_part_0.txt
6260,my antonia,my-antonia-book-1-chapter-19,pinkmonkey,774,finished_summaries/pinkmonkey/My Antonia/section_18_part_0.txt
6261,my antonia,my-antonia-book-2-chapter-1,pinkmonkey,238,finished_summaries/pinkmonkey/My Antonia/section_19_part_0.txt
6262,my antonia,my-antonia-book-2-chapter-2,pinkmonkey,238,finished_summaries/pinkmonkey/My Antonia/section_20_part_0.txt
6263,my antonia,my-antonia-book-2-chapter-3,pinkmonkey,264,finished_summaries/pinkmonkey/My Antonia/section_21_part_0.txt
6264,my antonia,my-antonia-book-2-chapter-4,pinkmonkey,264,finished_summaries/pinkmonkey/My Antonia/section_22_part_0.txt
6265,my antonia,my-antonia-book-2-chapter-5,pinkmonkey,173,finished_summaries/pinkmonkey/My Antonia/section_23_part_0.txt
6266,my antonia,my-antonia-book-2-chapter-6,pinkmonkey,173,finished_summaries/pinkmonkey/My Antonia/section_24_part_0.txt
6267,my antonia,my-antonia-book-2-chapter-7,pinkmonkey,441,finished_summaries/pinkmonkey/My Antonia/section_25_part_0.txt
6268,my antonia,my-antonia-book-2-chapter-8,pinkmonkey,139,finished_summaries/pinkmonkey/My Antonia/section_26_part_0.txt
6269,my antonia,my-antonia-book-2-chapter-9,pinkmonkey,139,finished_summaries/pinkmonkey/My Antonia/section_27_part_0.txt
6270,my antonia,my-antonia-book-2-chapter-10,pinkmonkey,249,finished_summaries/pinkmonkey/My Antonia/section_28_part_0.txt
6271,my antonia,my-antonia-book-2-chapter-11,pinkmonkey,249,finished_summaries/pinkmonkey/My Antonia/section_29_part_0.txt
6272,my antonia,my-antonia-book-2-chapter-12,pinkmonkey,984,finished_summaries/pinkmonkey/My Antonia/section_30_part_0.txt
6273,my antonia,my-antonia-book-2-chapter-13,pinkmonkey,359,finished_summaries/pinkmonkey/My Antonia/section_31_part_0.txt
6274,my antonia,my-antonia-book-2-chapter-14,pinkmonkey,789,finished_summaries/pinkmonkey/My Antonia/section_32_part_0.txt
6275,my antonia,my-antonia-book-2-chapter-15,pinkmonkey,789,finished_summaries/pinkmonkey/My Antonia/section_33_part_0.txt
6276,my antonia,my-antonia-book-3-chapter-1,pinkmonkey,234,finished_summaries/pinkmonkey/My Antonia/section_34_part_0.txt
6277,my antonia,my-antonia-book-3-chapter-2,pinkmonkey,234,finished_summaries/pinkmonkey/My Antonia/section_35_part_0.txt
6278,my antonia,my-antonia-book-3-chapter-3,pinkmonkey,218,finished_summaries/pinkmonkey/My Antonia/section_36_part_0.txt
6279,my antonia,my-antonia-book-3-chapter-4,pinkmonkey,218,finished_summaries/pinkmonkey/My Antonia/section_37_part_0.txt
6280,my antonia,my-antonia-book-4-chapter-1,pinkmonkey,290,finished_summaries/pinkmonkey/My Antonia/section_38_part_0.txt
6281,my antonia,my-antonia-book-4-chapter-2,pinkmonkey,290,finished_summaries/pinkmonkey/My Antonia/section_39_part_0.txt
6282,my antonia,my-antonia-book-4-chapter-3,pinkmonkey,495,finished_summaries/pinkmonkey/My Antonia/section_40_part_0.txt
6283,my antonia,my-antonia-book-4-chapter-4,pinkmonkey,495,finished_summaries/pinkmonkey/My Antonia/section_41_part_0.txt
6284,my antonia,my-antonia-book-5-chapter-1,pinkmonkey,674,finished_summaries/pinkmonkey/My Antonia/section_42_part_0.txt
6285,my antonia,my-antonia-book-5-chapter-2,pinkmonkey,438,finished_summaries/pinkmonkey/My Antonia/section_43_part_0.txt
6286,my antonia,my-antonia-book-5-chapter-3,pinkmonkey,438,finished_summaries/pinkmonkey/My Antonia/section_44_part_0.txt
6287,my antonia,my-antonia-book-1-chapter-1-chapter-4,novelguide,105,finished_summaries/novelguide/My Antonia/section_1_part_0.txt
6288,my antonia,my-antonia-book-1-chapter-5-chapter-8,novelguide,1511,finished_summaries/novelguide/My Antonia/section_2_part_0.txt
6289,my antonia,my-antonia-book-1-chapter-9-chapter-12,novelguide,1045,finished_summaries/novelguide/My Antonia/section_3_part_0.txt
6290,my antonia,my-antonia-book-1-chapter-13-chapter-16,novelguide,1473,finished_summaries/novelguide/My Antonia/section_4_part_0.txt
6291,my antonia,my-antonia-book-1-chapter-17-chapter-19,novelguide,626,finished_summaries/novelguide/My Antonia/section_5_part_0.txt
6292,my antonia,my-antonia-book-2-chapter-1-chapter-3,novelguide,499,finished_summaries/novelguide/My Antonia/section_6_part_0.txt
6293,my antonia,my-antonia-book-2-chapter-4-chapter-7,novelguide,1091,finished_summaries/novelguide/My Antonia/section_7_part_0.txt
6294,my antonia,my-antonia-book-2-chapter-8-chapter-12,novelguide,1207,finished_summaries/novelguide/My Antonia/section_8_part_0.txt
6295,my antonia,my-antonia-book-3-chapter-1-chapter-4,novelguide,830,finished_summaries/novelguide/My Antonia/section_10_part_0.txt
6296,my antonia,my-antonia-book-4-chapter-1-chapter-4,novelguide,761,finished_summaries/novelguide/My Antonia/section_11_part_0.txt
6297,my antonia,my-antonia-book-5-chapter-1-chapter-3,novelguide,517,finished_summaries/novelguide/My Antonia/section_12_part_0.txt
6298,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-1,gradesaver,631,finished_summaries/gradesaver/A Vindication of the Rights of Woman/section_1_part_0.txt
6299,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-2,gradesaver,1307,finished_summaries/gradesaver/A Vindication of the Rights of Woman/section_2_part_0.txt
6300,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-3,gradesaver,1007,finished_summaries/gradesaver/A Vindication of the Rights of Woman/section_3_part_0.txt
6301,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-4,gradesaver,843,finished_summaries/gradesaver/A Vindication of the Rights of Woman/section_4_part_0.txt
6302,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-5,gradesaver,712,finished_summaries/gradesaver/A Vindication of the Rights of Woman/section_5_part_0.txt
6303,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-6-chapter-7,gradesaver,1175,finished_summaries/gradesaver/A Vindication of the Rights of Woman/section_6_part_0.txt
6304,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-8-chapter-9,gradesaver,1144,finished_summaries/gradesaver/A Vindication of the Rights of Woman/section_7_part_0.txt
6305,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-10-chapter-11,gradesaver,710,finished_summaries/gradesaver/A Vindication of the Rights of Woman/section_8_part_0.txt
6306,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-12,gradesaver,836,finished_summaries/gradesaver/A Vindication of the Rights of Woman/section_9_part_0.txt
6307,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-13,gradesaver,824,finished_summaries/gradesaver/A Vindication of the Rights of Woman/section_10_part_0.txt
6308,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-1,shmoop,473,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_1_part_0.txt
6309,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-2,shmoop,860,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_2_part_0.txt
6310,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-3,shmoop,609,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_3_part_0.txt
6311,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-4,shmoop,630,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_4_part_0.txt
6312,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-5,shmoop,1465,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_5_part_0.txt
6313,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-6,shmoop,209,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_6_part_0.txt
6314,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-7,shmoop,283,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_7_part_0.txt
6315,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-8,shmoop,214,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_8_part_0.txt
6316,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-9,shmoop,285,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_9_part_0.txt
6317,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-10,shmoop,194,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_10_part_0.txt
6318,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-11,shmoop,274,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_11_part_0.txt
6319,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-12,shmoop,760,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_12_part_0.txt
6320,a vindication of the rights of woman,a-vindication-of-the-rights-of-woman-chapter-13,shmoop,424,finished_summaries/shmoop/A Vindication of the Rights of Woman/section_13_part_0.txt
6321,a study in scarlet,a-study-in-scarlet-part-1-chapter-1,gradesaver,646,finished_summaries/gradesaver/A Study in Scarlet/section_0_part_0.txt
6322,a study in scarlet,a-study-in-scarlet-part-1-chapter-2,gradesaver,677,finished_summaries/gradesaver/A Study in Scarlet/section_1_part_0.txt
6323,a study in scarlet,a-study-in-scarlet-part-1-chapter-3,gradesaver,920,finished_summaries/gradesaver/A Study in Scarlet/section_2_part_0.txt
6324,a study in scarlet,a-study-in-scarlet-part-1-chapter-4,gradesaver,694,finished_summaries/gradesaver/A Study in Scarlet/section_3_part_0.txt
6325,a study in scarlet,a-study-in-scarlet-part-1-chapter-5,gradesaver,698,finished_summaries/gradesaver/A Study in Scarlet/section_4_part_0.txt
6326,a study in scarlet,a-study-in-scarlet-part-1-chapter-6,gradesaver,732,finished_summaries/gradesaver/A Study in Scarlet/section_5_part_0.txt
6327,a study in scarlet,a-study-in-scarlet-part-1-chapter-7,gradesaver,909,finished_summaries/gradesaver/A Study in Scarlet/section_6_part_0.txt
6328,a study in scarlet,a-study-in-scarlet-part-2-chapter-1,gradesaver,626,finished_summaries/gradesaver/A Study in Scarlet/section_7_part_0.txt
6329,a study in scarlet,a-study-in-scarlet-part-2-chapter-2,gradesaver,576,finished_summaries/gradesaver/A Study in Scarlet/section_8_part_0.txt
6330,a study in scarlet,a-study-in-scarlet-part-2-chapter-3,gradesaver,471,finished_summaries/gradesaver/A Study in Scarlet/section_9_part_0.txt
6331,a study in scarlet,a-study-in-scarlet-part-2-chapter-4,gradesaver,906,finished_summaries/gradesaver/A Study in Scarlet/section_10_part_0.txt
6332,a study in scarlet,a-study-in-scarlet-part-2-chapter-5,gradesaver,824,finished_summaries/gradesaver/A Study in Scarlet/section_11_part_0.txt
6333,a study in scarlet,a-study-in-scarlet-part-2-chapter-6,gradesaver,1127,finished_summaries/gradesaver/A Study in Scarlet/section_12_part_0.txt
6334,a study in scarlet,a-study-in-scarlet-part-2-chapter-7,gradesaver,599,finished_summaries/gradesaver/A Study in Scarlet/section_13_part_0.txt
